url,location,date,collected_at,processed,timestamp,last_update
/vaga-de-tecnico-seguranca-do-trabalho-em-rio-janeiro__10182538.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:57:50,2024-12-14 09:50:49,False,,2024-12-14 09:51:40.287219
"/vaga-de-bolsista-graduado-especialista-ciencia-da-comp,-em-__10182700.aspx",Todo Brasil,2024-12-13 03:54:00,2024-12-14 09:50:50,False,,2024-12-14 09:51:40.287219
/vaga-de-garcom-garconete-em-rio-janeiro__9884239.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:50:00,2024-12-14 09:50:50,False,,2024-12-14 09:51:40.287219
/vaga-de-estagiario-fiscal-em-rio-janeiro__9758620.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:39:00,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-analista-planejamento-financeiro-em-rio-janeiro__10029488.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:38:00,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-estagio-ti-em-rio-janeiro__10182602.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:37:00,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-vendedor-loja-em-rio-janeiro__10182539.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:25:00,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-agente-viagens-em-rio-janeiro__10182519.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:24:54,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-vendedor-scooter-eletrica-em-rio-janeiro__10182531.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:23:00,2024-12-14 09:51:04,False,,2024-12-14 09:51:40.287219
/vaga-de-carga-descarga-auxiliar-servicos-gerais-em-rio-janeiro__10182442.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:05:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-tecnico-manutencao-maquinas-equipamentos-em-rio-janeiro__10182424.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 03:01:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-executivoa-contas-em-__10182353.aspx,Todo Brasil,2024-12-13 02:44:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-supervisorcoordenador-limpeza-em-rio-janeiro__10182348.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:43:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-garcom-gavea-em-rio-janeiro__10182340.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:42:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-escritorio-em-rio-janeiro__10182230.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:31:25,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-analista-sr-em-rio-janeiro__10182279.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:30:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-professor-ingles-em-__9339356.aspx,Todo Brasil,2024-12-13 02:27:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-representante-vendas-em-rio-janeiro__10182252.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:23:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-vendedora-extra-ano-em-rio-janeiro__10182207.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:13:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-ajudante-producao-em-rio-janeiro__10182191.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 02:08:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-gerente-pizzaria-delivery-barra-da-tijuca-em-rio-janeiro__10182119.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 01:47:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-motorista-em-rio-janeiro__10182102.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 01:41:51,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-corretor-imoveis-barra-jardim-oceanico-em-rio-janeiro__10182103.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 01:39:00,2024-12-14 09:51:05,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-restaurante-brasilia-goianiainterior-sao-paulo-em-__9966902.aspx,Todo Brasil,2024-12-13 01:28:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-boutique-nespresso-tijuca-em-rio-janeiro__10181997.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:58:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-fiscal-em-rio-janeiro__10181993.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:54:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-estoquista-temporario-em-rio-janeiro__10181990.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:52:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-lider-limpeza-em-rio-janeiro__10036368.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:48:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-recepcionista-academia-rdb-em-rio-janeiro__10181951.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:39:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-administrativo-experiencia-telemarketing-em-rio-janeiro__10181478.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:16:42,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-biomedico-esteta-em-__10181887.aspx,Todo Brasil,2024-12-13 12:13:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-consultor-franquias-em-rio-janeiro__10181884.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 12:12:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-agente-telemarketing-ativo-em-__9945791.aspx,Todo Brasil,2024-12-13 12:01:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-empacotador-temporario-maracana-em-rio-janeiro__10181802.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:54:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-consultor-vendas-imobiliarias-em-rio-janeiro__10181798.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:53:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-operador-telemarketing-ativo-em-rio-janeiro__10181793.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:52:00,2024-12-14 09:51:21,False,,2024-12-14 09:51:40.287219
/vaga-de-estagio-ferias-relacionamento-o-cliente-aquario-em-rio-janeiro__10181745.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:44:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-hotelaria-steward-em-rio-janeiro__10181741.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:43:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-profissional-desenvolvimento-net-c-pleno-em-__10181730.aspx,Todo Brasil,2024-12-13 11:40:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-desenvolvedor-full-stack-ios-android-em-rio-janeiro__10181699.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:33:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-atendente-vendedor-ag-em-__10181696.aspx,Todo Brasil,2024-12-13 11:32:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-analista-atendimento-i-em-__10181650.aspx,Todo Brasil,2024-12-13 11:24:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-agente-vendas-em-rio-janeiro__10181647.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:23:00,2024-12-14 09:51:22,False,,2024-12-14 09:51:40.287219
/vaga-de-estagiario-vendas-em-rio-janeiro__10181577.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:09:00,2024-12-14 09:51:38,False,,2024-12-14 09:51:40.287219
/vaga-de-consultor-vendas-em-rio-janeiro__10181549.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 11:03:00,2024-12-14 09:51:38,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-servicos-gerais-em-rio-janeiro__10181479.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 10:50:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-atendente-em-rio-janeiro__10143049.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 10:33:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-gerente-producto-ti-em-rio-janeiro__10181339.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 10:25:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-secretaria-telemarketing-em-rio-janeiro__10181121.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 09:44:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-recepcionista-em-rio-janeiro__10180995.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 09:25:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-auxiliar-locacao-em-rio-janeiro__10180934.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 09:13:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-coletas-aparelhos-em-rio-janeiro__10180900.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 09:08:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-coletas-aparelhos-em-__10180885.aspx,Todo Brasil,2024-12-13 09:05:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-limpador-vidrosrio-janeiro-em-rio-janeiro__10180800.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 08:51:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-enfermeiro-centro-cirurgico-meier-rj-em-rio-janeiro__10180768.aspx,"Rio de Janeiro - RJ, 0 Km de você.",2024-12-13 08:40:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-operador-logistico-ii-em-__10180683.aspx,Todo Brasil,2024-12-13 08:04:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-consultor-vendas-5x2-em-__10180624.aspx,Todo Brasil,2024-12-13 03:01:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-vigia-mg-em-__10157813.aspx,Todo Brasil,2024-12-13 02:58:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-vigia-do-rs-em-__10157930.aspx,Todo Brasil,2024-12-13 02:58:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-vigia-sp-em-__10157628.aspx,Todo Brasil,2024-12-13 02:58:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-vigia-do-pr-em-__10158037.aspx,Todo Brasil,2024-12-13 02:58:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-gerente-geral-restaurante-grupo-madero-em-__10162736.aspx,Todo Brasil,2024-12-13 02:57:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
/vaga-de-trabalhe-casa-atendente-comercial-contratacao-treinamento-gs-em-__10180607.aspx,Todo Brasil,2024-12-13 02:52:00,2024-12-14 09:51:39,False,,2024-12-14 09:51:40.287219
